experiment id,best path,best cost,node expansion,elapsed time,graph size,graph MST cost,estimated cost,graph min edge,graph max edge,graph mean edge,graph std edge,bounding method,inital cost,ML prioritizer,ML depth,multi process depth
7205,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 176, 486, 819, 808, 391]",0.0162920951843261,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,none,5,0
7206,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",0.0475797653198242,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,random forest,2,0
7207,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",0.1521768569946289,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,random forest,3,0
7208,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",0.6768441200256348,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,random forest,4,0
7209,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",2.370229005813598,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,random forest,5,0
7210,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 174, 478, 769, 681, 280]",0.0197489261627197,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,neural network,2,0
7211,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 180, 496, 810, 713, 294]",0.0247070789337158,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,neural network,3,0
7212,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 180, 499, 819, 734, 305]",0.0471491813659668,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,neural network,4,0
7213,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 180, 499, 820, 736, 309]",0.124009370803833,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,inf,neural network,5,0
7214,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 176, 478, 755, 659, 277]",0.0156779289245605,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,none,2,0
7215,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 176, 478, 755, 659, 277]",0.0156469345092773,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,none,3,0
7216,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 176, 478, 755, 659, 277]",0.0157630443572998,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,none,4,0
7217,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 176, 478, 755, 659, 277]",0.015599250793457,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,none,5,0
7218,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",0.0475959777832031,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,random forest,2,0
7219,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",0.1521499156951904,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,random forest,3,0
7220,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",0.6749191284179688,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,random forest,4,0
7221,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 172, 455, 695, 581, 223]",2.3768630027770996,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,random forest,5,0
7222,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 174, 475, 759, 667, 272]",0.0194356441497802,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,neural network,2,0
7223,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 177, 480, 769, 671, 274]",0.0240418910980224,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,neural network,3,0
7224,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 177, 481, 772, 678, 279]",0.0466489791870117,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,neural network,4,0
7225,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 177, 481, 772, 678, 279]",0.1227388381958007,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,edge,estimate,neural network,5,0
7226,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 430, 656, 634, 376]",0.0165069103240966,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,none,2,0
7227,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 430, 656, 634, 376]",0.0165789127349853,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,none,3,0
7228,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 430, 656, 634, 376]",0.0164830684661865,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,none,4,0
7229,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 430, 656, 634, 376]",0.0165119171142578,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,none,5,0
7230,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",0.0469279289245605,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,random forest,2,0
7231,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",0.1524817943572998,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,random forest,3,0
7232,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",0.6753039360046387,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,random forest,4,0
7233,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",2.3591020107269287,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,random forest,5,0
7234,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 177, 419, 594, 495, 260]",0.0195779800415039,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,neural network,2,0
7235,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 181, 437, 628, 525, 275]",0.0246260166168212,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,neural network,3,0
7236,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 181, 440, 638, 544, 285]",0.0470509529113769,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,neural network,4,0
7237,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 181, 440, 639, 547, 289]",0.1243429183959961,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,inf,neural network,5,0
7238,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 419, 590, 495, 262]",0.0156989097595214,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,none,2,0
7239,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 419, 590, 495, 262]",0.015751838684082,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,none,3,0
7240,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 419, 590, 495, 262]",0.0156757831573486,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,none,4,0
7241,"[0, 5, 2, 7, 4, 3, 1, 6, 0]",20.714776642118863,"[1, 7, 42, 178, 419, 590, 495, 262]",0.0156290531158447,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,none,5,0
7242,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",0.0474269390106201,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,random forest,2,0
7243,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",0.1529889106750488,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,random forest,3,0
7244,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",0.6792910099029541,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,random forest,4,0
7245,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 171, 394, 538, 424, 210]",2.3630661964416504,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,random forest,5,0
7246,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 176, 416, 593, 487, 252]",0.019399881362915,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,neural network,2,0
7247,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 177, 420, 598, 490, 254]",0.0239620208740234,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,neural network,3,0
7248,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 177, 421, 601, 496, 259]",0.0466911792755126,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,neural network,4,0
7249,"[0, 6, 1, 3, 4, 7, 2, 5, 0]",20.714776642118863,"[1, 7, 42, 177, 421, 601, 496, 259]",0.1218519210815429,8,14.53663105724556,23.007064461808493,1.0,7.280109889280518,4.22263302046472,1.8779012837803408,MST,estimate,neural network,5,0
7250,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 194, 573, 950, 766, 262]",0.0184001922607421,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,none,2,0
7251,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 194, 573, 950, 766, 262]",0.0184619426727294,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,none,3,0
7252,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 194, 573, 950, 766, 262]",0.0183899402618408,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,none,4,0
7253,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 194, 573, 950, 766, 262]",0.0181412696838378,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,none,5,0
7254,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 613, 400, 127]",0.047386884689331,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,random forest,2,0
7255,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 612, 398, 126]",0.1533288955688476,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,random forest,3,0
7256,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 610, 390, 123]",0.6796159744262695,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,random forest,4,0
7257,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 610, 390, 122]",2.5322329998016357,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,random forest,5,0
7258,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 192, 523, 723, 496, 161]",0.0198509693145751,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,neural network,2,0
7259,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 193, 549, 793, 553, 182]",0.0251989364624023,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,neural network,3,0
7260,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 193, 553, 809, 574, 184]",0.0475420951843261,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,neural network,4,0
7261,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 193, 553, 809, 576, 185]",0.1285960674285888,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,inf,neural network,5,0
7262,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 479, 628, 402, 128]",0.014794111251831,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,none,2,0
7263,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 479, 628, 402, 128]",0.0148141384124755,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,none,3,0
7264,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 479, 628, 402, 128]",0.0147829055786132,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,none,4,0
7265,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 479, 628, 402, 128]",0.0144910812377929,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,none,5,0
7266,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 611, 393, 124]",0.0470640659332275,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,random forest,2,0
7267,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 610, 391, 123]",0.1526558399200439,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,random forest,3,0
7268,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 610, 390, 123]",0.6738719940185547,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,random forest,4,0
7269,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 471, 610, 390, 122]",2.5287251472473145,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,random forest,5,0
7270,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 480, 623, 401, 127]",0.0188028812408447,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,neural network,2,0
7271,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 480, 623, 395, 124]",0.0243558883666992,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,neural network,3,0
7272,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 481, 623, 395, 124]",0.0450749397277832,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,neural network,4,0
7273,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 481, 623, 395, 123]",0.1253128051757812,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,edge,estimate,neural network,5,0
7274,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 195, 533, 736, 539, 223]",0.0186119079589843,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,none,2,0
7275,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 195, 533, 736, 539, 223]",0.0184991359710693,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,none,3,0
7276,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 195, 533, 736, 539, 223]",0.0186808109283447,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,none,4,0
7277,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 195, 533, 736, 539, 223]",0.018561840057373,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,none,5,0
7278,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 409, 421, 235, 83]",0.04612398147583,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,random forest,2,0
7279,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 408, 421, 234, 82]",0.1538000106811523,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,random forest,3,0
7280,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 408, 417, 225, 77]",0.6748311519622803,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,random forest,4,0
7281,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 408, 417, 225, 76]",2.5220842361450195,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,random forest,5,0
7282,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 196, 464, 518, 314, 121]",0.0199699401855468,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,neural network,2,0
7283,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 196, 486, 581, 356, 136]",0.0252909660339355,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,neural network,3,0
7284,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 196, 491, 592, 361, 134]",0.0472660064697265,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,neural network,4,0
7285,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 196, 491, 593, 365, 135]",0.1306691169738769,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,inf,neural network,5,0
7286,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 188, 418, 435, 239, 84]",0.0146799087524414,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,none,2,0
7287,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 188, 418, 435, 239, 84]",0.0147240161895751,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,none,3,0
7288,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 188, 418, 435, 239, 84]",0.0146780014038085,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,none,4,0
7289,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 188, 418, 435, 239, 84]",0.0145928859710693,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,none,5,0
7290,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 409, 417, 226, 78]",0.0463128089904785,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,random forest,2,0
7291,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 408, 417, 225, 77]",0.1519980430603027,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,random forest,3,0
7292,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 408, 417, 225, 77]",0.6756830215454102,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,random forest,4,0
7293,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 187, 408, 417, 225, 76]",2.5222558975219727,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,random forest,5,0
7294,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 416, 430, 235, 82]",0.0181508064270019,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,neural network,2,0
7295,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 415, 429, 231, 80]",0.0225257873535156,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,neural network,3,0
7296,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 416, 429, 231, 80]",0.0447361469268798,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,neural network,4,0
7297,"[0, 3, 7, 1, 2, 4, 6, 5, 0]",23.812559200041264,"[1, 7, 42, 189, 416, 429, 231, 79]",0.1243340969085693,8,15.886349517372675,24.050684792041675,1.0,8.48528137423857,4.548686591302193,1.877161689464535,MST,estimate,neural network,5,0
7298,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 40, 155, 339, 412, 272, 91]",0.0112900733947753,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,none,2,0
7299,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 40, 155, 339, 412, 272, 91]",0.0113301277160644,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,none,3,0
7300,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 40, 155, 339, 412, 272, 91]",0.0112659931182861,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,none,4,0
7301,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 40, 155, 339, 412, 272, 91]",0.0111749172210693,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,none,5,0
7302,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 38, 126, 235, 250, 155, 45]",0.0400662422180175,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,random forest,2,0
7303,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 38, 126, 235, 250, 155, 45]",0.1455409526824951,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,random forest,3,0
7304,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 38, 126, 235, 250, 155, 45]",0.6204228401184082,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,random forest,4,0
7305,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 38, 126, 235, 250, 156, 45]",1.875847101211548,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,random forest,5,0
7306,"[0, 4, 5, 1, 7, 2, 3, 6, 0]",21.09083264970256,"[1, 7, 38, 133, 245, 258, 157, 47]",0.0116851329803466,8,16.010469622751657,21.301740976199586,1.0,7.280109889280518,4.560492178914207,1.7693169627383842,edge,inf,neural network,2,0
